"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000198860.14",33.0145230439614,2.31837546500716,0.423650424705867,5.47237847481627,4.44035247382978e-08,9.11288024040884e-07
"ENSG00000245685.9",5.85774361746848,2.31354206651976,0.81480682616074,2.83937491960009,0.00452020125181861,0.0186184065553701
"ENSG00000230844.3",14.0975536238659,2.31249564946411,0.594124345317428,3.89227552732011,9.93083698251986e-05,0.00074898706465442
"ENSG00000289154.2",12.6539916911718,2.31225179222609,0.631223399355473,3.66312749905512,0.00024915444283347,0.00164013616456414
"ENSG00000279069.2",5.7750205841849,2.3064470195416,0.783225566814369,2.94480557998465,0.00323157656271633,0.0140477393727678
"ENSG00000270019.2",14.2101620454418,2.30459175434828,0.704336619600967,3.27200331519596,0.00106788323865173,0.00556078502382491
"ENSG00000141446.11",16.5777528496817,2.304373343456,0.535038514907896,4.30692983635522,1.65536088684951e-05,0.000159605931976688
"ENSG00000244687.13",6.04166770600483,2.3026820196724,0.868558726095922,2.65115293933285,0.00802175082212048,0.0296681950311641
"ENSG00000251733.1",15.2391170181628,2.30105693537958,0.623135153512836,3.69270923395622,0.000221877657862479,0.00149398680276237
"ENSG00000144802.11",14.4065500923403,2.30099542768627,0.518799691606321,4.43522898126996,9.19744747453433e-06,9.70212264390968e-05
"ENSG00000249087.9",9.95224545765589,2.29941860490811,0.74223507286578,3.09796544109674,0.00194854149766917,0.0092376753437562
"ENSG00000288764.2",7.13373315549567,2.29816506440889,0.72624720138744,3.16443913314698,0.00155382158682392,0.00760758801864933
"ENSG00000289017.1",5.31153962532535,2.29713651003514,0.925742359605394,2.4813993722987,0.0130867655150704,0.0436689093701606
"ENSG00000160888.7",105.43916387515,2.29608439686952,0.272198471407138,8.43533170851346,3.30264746152684e-17,3.79401696190035e-15
"ENSG00000268858.2",9.0565857655997,2.2958606898698,0.591209297749188,3.88332980995131,0.000103035658629708,0.000772152668489932
"ENSG00000179029.15",33.6500060021605,2.29284373484423,0.349526879146366,6.55984953272818,5.38620994435035e-11,2.08798755867408e-09
"ENSG00000253716.8",5.5839848902047,2.29022913095299,0.849039021191536,2.6974368359877,0.00698755395623725,0.0263818670411843
"ENSG00000196458.11",6.08096929184625,2.289081446035,0.791146517118583,2.89337233559722,0.00381129193523194,0.0161576822816764
"ENSG00000224699.12",12.8492950472084,2.28812304216251,0.676580639534619,3.38189257637697,0.000719882898687537,0.00400549137958452
"ENSG00000272906.1",7.30917059411593,2.28614814080483,0.72173450723634,3.16757494325571,0.00153716084956306,0.00755349775841628
"ENSG00000075407.19",8.41880738894307,2.28499239430036,0.63896730309961,3.57607092446818,0.000348797058770184,0.0021587833729403
"ENSG00000277161.2",21.8712352662412,2.28162760227692,0.539592743880821,4.2284252858316,2.35332638383667e-05,0.00021501779375113
"ENSG00000272994.2",6.46961377779489,2.28144528950751,0.721608143458386,3.16161244879172,0.00156898226730648,0.00766190407362729
"ENSG00000199753.1",12.9037936496814,2.27799687556571,0.617152729519799,3.69113959414584,0.000223251564794305,0.00149895206012997
"ENSG00000252316.1",79.3109469603483,2.27278038360764,0.508446742577386,4.47004610962125,7.82027359639076e-06,8.44804785298176e-05
"ENSG00000178935.5",9.05972425337446,2.26799896547229,0.81498470683585,2.78287303608153,0.00538798862271189,0.0215013236598825
"ENSG00000274020.5",11.8995100169198,2.26494118798107,0.643173213103755,3.52151044514302,0.000429095762705254,0.00257293576364321
"ENSG00000037965.6",70.875918717142,2.26325620782591,0.329174160413056,6.8755585340779,6.17474459311039e-12,2.83737044229756e-10
"ENSG00000114670.14",9.9721397242553,2.26266906069478,0.649455783672377,3.48394627868339,0.000494078648396924,0.00289663999920057
"ENSG00000260236.2",17.2055065793728,2.26234139813869,0.489470056999112,4.62202205382871,3.80017602136966e-06,4.56182507444856e-05
"ENSG00000138166.6",14.5814069766255,2.25997035501145,0.502883060832358,4.49402760011605,6.98885641640038e-06,7.61979484288097e-05
"ENSG00000142856.17",13.5660602633786,2.25385490240785,0.797134286191745,2.82744694520103,0.00469207896696867,0.0192171234212369
"ENSG00000251022.6",6.05808245979524,2.25184305760013,0.751872365877751,2.99498047779862,0.00274462407441659,0.0122416471500967
"ENSG00000257557.2",20.6871798785719,2.24840321553362,0.530926810481709,4.23486471420354,2.28689341884625e-05,0.000209557743244472
"ENSG00000244128.9",36.5496944002945,2.24823870522696,0.373223291039864,6.02384352531423,1.70323039078462e-09,4.87672652923743e-08
"ENSG00000145022.5",18.3979599335076,2.2440848007734,0.408205929220776,5.49743313395064,3.85359361671511e-08,8.03116191802131e-07
"ENSG00000198673.11",5.99347837577578,2.24395036728274,0.870271305066701,2.57844921947731,0.00992448854383064,0.0352131599706858
"ENSG00000206573.11",34.4372693258978,2.24325468987992,0.364754133209401,6.15004597793575,7.74604886474443e-10,2.40025593111489e-08
"ENSG00000172183.16",15.9007238030058,2.24288352550763,0.553496917574031,4.05220599120616,5.07369626787751e-05,0.000417416758457696
"ENSG00000251003.9",7.11180773081358,2.24145651705053,0.785092597466481,2.85502184619213,0.0043033868672516,0.0178423874513689
"ENSG00000185158.13",15.625668828753,2.23860142496452,0.517909630914183,4.32237844469715,1.54356128151043e-05,0.000151403188401284
"ENSG00000163170.12",36.5516119446088,2.23791319003057,0.462218972927539,4.84167314867321,1.28750417337127e-06,1.80212322632354e-05
"ENSG00000235560.4",8.8258085990171,2.23763063353203,0.642276187481852,3.48390719933899,0.000494150793918824,0.00289663999920057
"ENSG00000230424.3",7.32383337443824,2.23474959184848,0.736889415923584,3.03267972582771,0.00242392708442699,0.0110412926186181
"ENSG00000165169.11",13.934372038279,2.23473482471403,0.655696244159531,3.4081860993096,0.000653962779117545,0.00367780858464912
"ENSG00000179743.4",5.69645217966825,2.22912324175901,0.846423634501037,2.6335786843583,0.0084490256413124,0.0309086685596749
"ENSG00000163138.19",8.80461513871457,2.22554309777089,0.771154731164819,2.88598773738863,0.0039018735965405,0.0164430484888865
"ENSG00000253802.2",53.3345462848966,2.22525138036962,0.387296990654095,5.7455942960245,9.15986928641173e-09,2.22961159374673e-07
"ENSG00000257556.4",5.09788617521165,2.22481479522801,0.89440455765239,2.48748150508943,0.0128651142708662,0.0430818970606325
"ENSG00000239039.1",45.9004468706839,2.20825902547009,0.460801916546084,4.79220885629552,1.6495504868591e-06,2.24548635638912e-05
"ENSG00000078401.7",12.6859126649484,2.20306214591641,0.656730224925604,3.35459228508324,0.000794820365429009,0.0043504984557474
"ENSG00000198355.5",14.3120912237126,2.20299613246197,0.586696617989199,3.7549153428093,0.000173400077438966,0.00121354288965458
"ENSG00000114019.15",48.310532772479,2.19696548093962,0.337534882779812,6.50885461925068,7.57259644493061e-11,2.84198639487037e-09
"ENSG00000090263.16",29.4077970793391,2.1964150812779,0.39243807036888,5.5968450747231,2.1828760546366e-08,4.84969161195206e-07
"ENSG00000261008.9",8.11373517710271,2.19533635673336,0.800455890704914,2.74260753431404,0.00609534884474058,0.0236915772019388
"ENSG00000106692.15",4.89520778082886,2.19112299273988,0.816985509516772,2.68196065562518,0.00731920673095369,0.0275127403853088
"ENSG00000128590.5",27.5917861945008,2.1907957165121,0.526766787260388,4.15894807625593,3.19716559657624e-05,0.000278863888145816
"ENSG00000167723.15",4.26115874614463,2.18754735116539,0.892103194159593,2.4521236617992,0.0142015846804409,0.046596874399905
"ENSG00000198393.8",27.7898963822845,2.18116447853793,0.601032074151672,3.62903174779239,0.000284486256156818,0.00183175702870624
"ENSG00000167550.11",6.39936315951113,2.18092387971078,0.740929233765087,2.94349821861968,0.00324525690797479,0.0140877051028214
"ENSG00000180376.17",15.826697347951,2.17857897781515,0.615269046323769,3.54085581069315,0.000398831471642049,0.00242856655647583
"ENSG00000221676.1",112.337982427694,2.17515110993929,0.492070616279037,4.42040438501989,9.85163692529189e-06,0.000102317993204244
"ENSG00000198695.2",1077.21103701968,2.17477404767339,0.366957460311541,5.92650179622195,3.0945600212361e-09,8.40079406341327e-08
"ENSG00000244754.9",51.2461631834023,2.17295421704315,0.271831710929563,7.99374807895832,1.3089709636221e-15,1.18038225282599e-13
"ENSG00000115540.15",9.2558593978498,2.1723287217054,0.614141353579977,3.53718033974162,0.000404423416922041,0.00245626601380118
"ENSG00000134758.14",14.794528702555,2.17143331362732,0.473519606083099,4.5857305288564,4.52401790437678e-06,5.25477788646477e-05
"ENSG00000130203.10",215.797517962223,2.17007672276156,0.241668286217243,8.97956764095566,2.71832835203535e-19,4.00103954315203e-17
"ENSG00000122970.16",19.2960044788599,2.16950448611147,0.527802157525414,4.11045020407483,3.94888436057076e-05,0.000337860950740931
"ENSG00000263465.5",15.4409068101154,2.1688440318543,0.462574056077527,4.68864175013482,2.75024377641958e-06,3.47554631361299e-05
"ENSG00000170310.15",19.6661101599147,2.16839678348915,0.599707560934333,3.61575695345716,0.000299471254445291,0.00191125963202889
"ENSG00000172115.9",334.102994259909,2.16775553570404,0.275050210227561,7.88130841241882,3.23970563586497e-15,2.85215206447177e-13
"ENSG00000164463.12",21.9110462140857,2.16581862357631,0.502077971651463,4.3137097141553,1.60537710568017e-05,0.000155476332608853
"ENSG00000163840.10",26.5316724124351,2.16342208230712,0.395114530822482,5.47543032093423,4.36449678948998e-08,8.97675977226978e-07
"ENSG00000147669.11",14.5819155736599,2.16270093047553,0.531124506273833,4.0719283424676,4.66255245953092e-05,0.000389193418833562
"ENSG00000187514.17",7252.22980185526,2.16230049629674,0.283346441947016,7.63129574325511,2.32405838955985e-14,1.75720115242066e-12
"ENSG00000147099.21",10.9414751216185,2.15690213519961,0.665758753187153,3.23976534273711,0.00119628103934559,0.00612111210789543
"ENSG00000165494.12",141.563375914188,2.15676892587592,0.241907849117139,8.91566327321421,4.8490495079323e-19,7.02739174841881e-17
"ENSG00000221909.3",10.1699400014337,2.15306867487995,0.646207744424293,3.33185216899268,0.000862700699024466,0.00464910788604718
"ENSG00000245534.7",5.06922585502907,2.15174127310005,0.822598034893043,2.61578703306753,0.00890220630371311,0.0322782076139252
"ENSG00000104218.16",112.073678539414,2.15141827722301,0.301035544970488,7.14672507339265,8.88726187556396e-13,4.8113797050467e-11
"ENSG00000235919.5",5.72053995330874,2.15018261753537,0.8321150320501,2.58399684504907,0.00976626877191944,0.0347294268899514
"ENSG00000164953.17",7.24930353656846,2.14701926380033,0.746711121572312,2.87530103914813,0.00403642447709574,0.0169066778898363
"ENSG00000198556.14",17.4240252713447,2.14680476282004,0.535592356947168,4.00828117685742,6.1162274006034e-05,0.000489506050243705
"ENSG00000198668.14",245.583092296122,2.14317295489159,0.228616683767,9.37452560144669,6.94875458260437e-21,1.21217163274321e-18
"ENSG00000291263.1",4.46844037551932,2.14200162472716,0.880956529408833,2.43144985390431,0.0150385298744649,0.048531329707934
"ENSG00000245694.12",33.4153077149932,2.14197719687943,0.438521930444623,4.88453837350313,1.03671451739266e-06,1.49782987022069e-05
"ENSG00000255717.9",97.7786988225973,2.14059235353058,0.540496573929358,3.96041798742346,7.48186860145864e-05,0.000582954526267497
"ENSG00000083535.16",14.4744614980304,2.13619160433715,0.550844807454781,3.87802803153866,0.000105306585960517,0.000787917426328888
"ENSG00000201592.1",25.3230438241588,2.13400133632949,0.505070788573424,4.22515295797841,2.38778538034365e-05,0.000217743836232693
"ENSG00000010219.14",7.68622939785867,2.13300048844855,0.774190588572643,2.75513616405634,0.0058667714207633,0.0230017266417527
"ENSG00000115286.21",100.393699854955,2.13039161687893,0.457654874815253,4.65501786196187,3.23952621557348e-06,3.98906365368656e-05
"ENSG00000100342.22",10.5784586428918,2.13035892854439,0.766640818285402,2.77882272601784,0.00545562895908779,0.0216935520450009
"ENSG00000059728.11",12.1000407372283,2.12955552850938,0.583130027834116,3.65193940778363,0.000260267302127758,0.0016990422633704
"ENSG00000142002.19",258.262456022452,2.12953677617415,0.649703932854448,3.27770337916552,0.00104655307369353,0.0054769610856628
"ENSG00000210184.1",70.5550941646583,2.12481551128797,0.796299943152551,2.66836074717754,0.00762223680125916,0.0284249685937693
"ENSG00000181061.14",8.25713655916733,2.1223380719769,0.622266306932961,3.41065882618251,0.000648061274094222,0.00364897621157655
"ENSG00000117500.13",72.7842721865668,2.12153897236077,0.334395702508971,6.34439664278835,2.2329883984543e-10,7.62128649037664e-09
"ENSG00000156162.16",22.1485508107265,2.12087235369077,0.401479067083841,5.28264740947968,1.27330307030488e-07,2.36578203595108e-06
"ENSG00000100583.5",12.4177016028892,2.11939643879186,0.694181845035285,3.05308537517879,0.00226501487699771,0.0104181836627532
"ENSG00000153363.15",12.8102299476789,2.1173103933378,0.633586190495828,3.34178747122132,0.00083240769947393,0.00452729822693096
"ENSG00000117461.15",9.60584522341155,2.11307928941761,0.645323177739096,3.27445125529324,0.00105867402178754,0.00553117542165205
"ENSG00000200534.1",12.7223060335522,2.10981140215232,0.661366488140687,3.19007908623201,0.0014223386465044,0.00708911642860922
"ENSG00000049192.15",16.156809006989,2.10755805588547,0.541602830332474,3.89133501128808,9.96941697924208e-05,0.000750693425135094
"ENSG00000174456.16",4.77750609852462,2.1062440714653,0.798683498568201,2.63714484553789,0.00836071231845475,0.0306881032487287
"ENSG00000137955.16",55.3878631268721,2.10614303229226,0.291039099891399,7.23663257987729,4.5996201597139e-13,2.72509955074846e-11
"ENSG00000259033.2",6.03314239575314,2.10427142429695,0.846180797968052,2.48678701921619,0.012890254319902,0.0431507447382646
"ENSG00000152700.14",31.2401775664563,2.10424405210038,0.388708520891315,5.41342404142651,6.18308301423432e-08,1.22620298934921e-06
"ENSG00000187187.14",7.817749454843,2.10391351415052,0.661525184183576,3.18039821378391,0.00147072796209934,0.00726494882169679
"ENSG00000198270.13",10.8783457691819,2.09888193981218,0.762706401272992,2.75188714334776,0.00592529368331251,0.0231698906171871
"ENSG00000198707.17",16.5762021935084,2.09526616849542,0.502734248185423,4.16774106012891,3.07633109549634e-05,0.000269823453627333
"ENSG00000133641.18",12.6093302846671,2.09506143488705,0.522848208346504,4.00701657085646,6.14905504508038e-05,0.000491715607170265
"ENSG00000152939.17",7.02830602558967,2.09155185202382,0.864269374516108,2.42002310124069,0.0155195211346852,0.0497935589539287
"ENSG00000245910.9",145.907804113053,2.08497660619899,0.28530491161126,7.30788893336636,2.71371946475946e-13,1.67079982732249e-11
"ENSG00000230202.1",4.72949897299786,2.08431407328784,0.842375820257997,2.47432799370888,0.0133487082397511,0.0443146843562155
"ENSG00000247595.5",15.4066309564883,2.08151745650733,0.656715674180914,3.16958698923015,0.00152655755369783,0.00750922827980864
"ENSG00000135968.22",29.4933513580434,2.07929431855246,0.508785055485328,4.08678339926677,4.37395117592907e-05,0.000369530224908088
"ENSG00000238741.1",72.5234556489609,2.07728286847879,0.456340289695884,4.55204792428724,5.31262295172757e-06,6.02225128823992e-05
"ENSG00000272086.2",6.26163917926892,2.07456080760499,0.765012734225031,2.7117990522165,0.00669191470245158,0.0254698329281187
"ENSG00000200169.1",15.6490010216811,2.0732504121405,0.561106514083693,3.69493199615797,0.000219945646110293,0.00148390603092653
"ENSG00000013441.17",61.1986975484089,2.07323879007695,0.271033125469526,7.64939262123538,2.01930814864354e-14,1.559170718051e-12
"ENSG00000289067.1",7.32104479136151,2.07257382879368,0.723530731128452,2.86452771060768,0.00417631612254437,0.0174195971087118
"ENSG00000197019.5",33.4095700723394,2.06681328389369,0.328884457169261,6.28431425943002,3.29303979248136e-10,1.09612843975881e-08
"ENSG00000143847.16",5.56596951096531,2.06595470059666,0.756733453727688,2.73009563726794,0.00633159545023567,0.0244240905574202
"ENSG00000105821.15",62.1897171750553,2.0652365339059,0.348764030512515,5.92158695628961,3.18849634062793e-09,8.58161015106146e-08
"ENSG00000160201.12",33.6747135178776,2.0647059615769,0.509701169086348,4.05081660942222,5.10391984539648e-05,0.000419171098026459
"ENSG00000291136.1",9.56578106073139,2.05940135513542,0.562917805473126,3.65844060200674,0.000253754533889904,0.00166344308228455
"ENSG00000132002.9",608.047329819727,2.0562378770795,0.248847350929909,8.26304909172475,1.41997806446777e-16,1.48624370747627e-14
"ENSG00000155744.10",14.6002377728787,2.0551423078035,0.492965225448156,4.16893971767514,3.06019906910701e-05,0.000268658669440708
"ENSG00000196378.14",19.5705370430237,2.05507535813753,0.492000188223195,4.17698083726189,2.95403901290863e-05,0.00026079707124273
"ENSG00000106785.15",12.210150672667,2.05404606977681,0.501812243743167,4.0932561837373,4.25357315041043e-05,0.000360653997091505
"ENSG00000288741.1",9.60887260468219,2.05398209538089,0.735896715649238,2.79112822723877,0.00525246592793725,0.0210545655494336
"ENSG00000260260.3",16.8115120398507,2.04966182158452,0.427424423903743,4.79537833347143,1.62368093855177e-06,2.21667745524025e-05
"ENSG00000213178.3",9.22521980512738,2.04900619705608,0.586446564875,3.49393503139169,0.000475956829837025,0.00280570296437095
"ENSG00000128656.15",11.6258091884865,2.0481838204983,0.666319927195869,3.0738744811638,0.00211298312775643,0.00988787931617765
"ENSG00000176714.10",5.42843008467266,2.04802644520869,0.790437435553158,2.59100385823131,0.00956964186235931,0.0341571808115133
"ENSG00000163703.20",7.20413782038533,2.04666064602634,0.665002063750255,3.07767563078567,0.0020862186252738,0.00978207040820268
"ENSG00000257261.7",7.68861946298861,2.04349137124193,0.787539542630597,2.59477938646244,0.00946516515561533,0.033850362857212
"ENSG00000117242.7",5.37070188234639,2.03722053336811,0.792696716023575,2.56998735101044,0.0101702228340571,0.0358949041202017
"ENSG00000266019.1",67.5303434761702,2.03719874146627,0.440113835228069,4.62879959320202,3.67791482528464e-06,4.45320792470196e-05
"ENSG00000176401.6",14.628608583436,2.0369511501313,0.504456938692166,4.03790887565589,5.39297929340928e-05,0.000440224132962872
"ENSG00000169136.13",22.2031415067526,2.03495923117141,0.41670731141326,4.88342578936246,1.04258399280578e-06,1.50349641652295e-05
"ENSG00000231721.8",31.4647660034472,2.03488672131519,0.434742720497907,4.68066887695015,2.85940456357088e-06,3.5818605038348e-05
"ENSG00000199568.1",58.4326486502433,2.03183646076799,0.565474074672076,3.59315581699527,0.000326697091621654,0.00205017750211267
"ENSG00000047346.13",31.600970501836,2.03088781502225,0.345336998743494,5.88088685084895,4.08074065153104e-09,1.06779380381729e-07
"ENSG00000125962.16",8.52482522847461,2.02967479083133,0.836823955192373,2.42545015380772,0.015289415220256,0.0492397577349784
"ENSG00000276850.5",11.5668209511621,2.02458814287237,0.519909275515812,3.89411814371602,9.85566099756562e-05,0.000744509435421557
"ENSG00000163006.12",18.2891134547597,2.02193589956282,0.651666151303926,3.10271738913723,0.0019175265822335,0.00911495422264164
"ENSG00000152465.18",44.4055129489621,2.02157600405547,0.376302658137734,5.37220761091603,7.77784838532068e-08,1.51378784689506e-06
"ENSG00000078487.18",10.3529212548145,2.02082525610307,0.775168007131214,2.60695131573071,0.0091352347814843,0.0329329933569009
"ENSG00000201098.1",346.792912645537,2.01952579510902,0.379443666266406,5.3223336549018,1.02444449173676e-07,1.94954891154753e-06
"ENSG00000173915.16",83.7314891651766,2.01922677921164,0.298956077695486,6.7542590027837,1.43567085781194e-11,6.1194658283206e-10
"ENSG00000144821.11",7.7617758357009,2.01910449796259,0.68291199164424,2.95661010886808,0.00311041152777381,0.0135963232443755
"ENSG00000278175.6",7.0807528986417,2.01668480446951,0.716385138827024,2.81508464535087,0.00487643878950748,0.0198298158450819
"ENSG00000156467.10",371.512104702063,2.01620965162418,0.245980984807208,8.19660777114303,2.47265600113989e-16,2.47505682192357e-14
"ENSG00000110200.9",175.36117511212,2.01337897089369,0.27582985054429,7.29935127369544,2.89158492844486e-13,1.75733742102907e-11
"ENSG00000015479.20",11.027661693523,2.01273148172272,0.66721746834992,3.01660489600244,0.00255622757573359,0.011526885477937
"ENSG00000236859.8",11.1481277719976,2.01138968286977,0.552117220284611,3.64304826759962,0.000269428290758912,0.00174922602177137
"ENSG00000032219.19",60.8212863147017,2.00965404339551,0.328889618827348,6.11042102989115,9.93686384726872e-10,3.0195244335894e-08
"ENSG00000198258.11",50.7847445034105,1.99979822513619,0.274245595280875,7.29199760925258,3.05392583806515e-13,1.83235550283909e-11
"ENSG00000135249.8",15.6252755544016,1.99850209150366,0.638428190579799,3.13034750186812,0.00174599626565534,0.00840863232232786
"ENSG00000249592.7",13.2402466810629,1.99597391787659,0.514268150175362,3.881192948068,0.000103945330105092,0.000778350564061973
"ENSG00000071243.16",8.48323829855392,1.99533488415509,0.692910938468194,2.87964119684146,0.0039812797955464,0.016720310153387
"ENSG00000173588.16",16.2639420856583,1.99168166952043,0.483205759466637,4.12180863017621,3.7590942125718e-05,0.000322501525340859
"ENSG00000145850.9",20.3196059302036,1.9896436628715,0.490880857756125,4.05321093995475,5.05194116485623e-05,0.000415990260253022
"ENSG00000137801.11",22.7601737158859,1.98653347160129,0.398208894762958,4.98867176933306,6.07958408759611e-07,9.46606315787691e-06
"ENSG00000163738.19",26.1788748393045,1.98534011103528,0.430984468406457,4.60652356771921,4.09456673532263e-06,4.82230104395007e-05
"ENSG00000156787.17",35.8174860365794,1.98355665688839,0.41439965489376,4.78657893042145,1.69648238246983e-06,2.30163340861479e-05
"ENSG00000154040.21",49.9534653580535,1.98097676024749,0.297647746496376,6.65544014213327,2.82453493522578e-11,1.16188292968676e-09
"ENSG00000108848.16",345.493342426017,1.98008780675102,0.410938877574932,4.81844847203577,1.4467887876064e-06,2.00422799694886e-05
"ENSG00000138182.15",34.8722959792989,1.97983976293336,0.393981449384764,5.02521061848229,5.02880327753037e-07,7.93489562384189e-06
"ENSG00000198718.13",22.6639008008277,1.97920754855739,0.407243820463147,4.86000633798811,1.173819949189e-06,1.6702996860061e-05
"ENSG00000272831.2",8.0054213236998,1.97612477663754,0.699169111088705,2.82639027568085,0.00470758690209055,0.0192722592862638
"ENSG00000082258.13",22.2257045575026,1.97563471873804,0.436620010712086,4.52483777716914,6.0441848897357e-06,6.74599782716947e-05
"ENSG00000138709.20",43.2606044687886,1.97470943089583,0.320190919479219,6.16728742372718,6.94714126275241e-10,2.16079269079331e-08
"ENSG00000141968.8",7.58176777881661,1.97418169086951,0.698717595510125,2.82543577484718,0.00472163525581039,0.0193129848500798
"ENSG00000224914.4",9.32592198717795,1.97373605589372,0.583913714484199,3.38018444666474,0.000724372004462709,0.00402333978893793
"ENSG00000196756.15",75.7179836797638,1.97274217196676,0.27490351300937,7.17612572633627,7.17146095938954e-13,3.97383307279115e-11
"ENSG00000260898.6",5.41652608898309,1.97003344914545,0.766404550047501,2.57048767393584,0.0101555440672996,0.0358699756707769
"ENSG00000210194.1",22.0401462821296,1.96946018103406,0.699300355365209,2.81632944402768,0.00485758271523885,0.0197831513953956
"ENSG00000108861.9",32.0688780572708,1.96639162812577,0.350915775599511,5.60359996573636,2.0994494036618e-08,4.69758037588935e-07
"ENSG00000167604.16",21.4971878162203,1.96608207597514,0.497992594964454,3.94801468105259,7.88019732287492e-05,0.000608847304726542
"ENSG00000286171.1",47.9939031661039,1.96529509889782,0.491165176127688,4.00129161108706,6.29976620732631e-05,0.000503340099007751
"ENSG00000189343.7",16.4440871998291,1.96435870467947,0.564559634638634,3.47945298274261,0.000502438524597938,0.00293790869131755
"ENSG00000149136.9",834.621728046401,1.96409192986874,0.284016604985967,6.91541232233862,4.66504498375017e-12,2.19723618734633e-10
"ENSG00000291336.1",173.296740886889,1.96387833928062,0.353256211349693,5.55935968337879,2.7076617872726e-08,5.89057137092562e-07
"ENSG00000116717.13",106.29403598624,1.96355502519575,0.272876283587232,7.19577018340641,6.21091662122649e-13,3.48254967690199e-11
"ENSG00000251493.5",9.85421459375553,1.96349408828869,0.677894553860638,2.89645945244213,0.00377399409449709,0.0160428810334669
"ENSG00000108666.11",9.74413004760491,1.96009174674331,0.638298017438926,3.0708097051717,0.00213479160462569,0.00997012241724044
"ENSG00000260339.2",5.80361429682192,1.95959329949331,0.660741238523971,2.96574995662574,0.00301945869039144,0.0132541010547471
"ENSG00000085433.17",12.5056623082562,1.95948946246613,0.480763847334383,4.07578372069906,4.58596285126206e-05,0.000384681834896604
"ENSG00000166352.18",21.3462175338756,1.95870845657216,0.42299085719082,4.63061653289717,3.64578524078518e-06,4.41998673979362e-05
"ENSG00000124882.4",101.143560347546,1.9572955575078,0.37493487612881,5.22036140707103,1.78574302014563e-07,3.20413319043272e-06
"ENSG00000133805.16",5.89631059134444,1.95634472712157,0.779622725969045,2.50934799866166,0.0120954259055088,0.0410590673981597
"ENSG00000125148.7",7.06474525348085,1.95573746796983,0.638291774123656,3.06401797305779,0.00218385789579925,0.0101539690910311
"ENSG00000114315.4",81.9383697920555,1.94948994234373,0.298622874352236,6.52826728887568,6.65348852112248e-11,2.54779926296641e-09
"ENSG00000161970.15",62.5482915302365,1.94814940956967,0.306197104770111,6.36240310316559,1.98621340574762e-10,6.87872436843478e-09
"ENSG00000252835.1",956.566237999255,1.94303763539694,0.243088912162723,7.99311502161922,1.31571270219457e-15,1.18038225282599e-13
"ENSG00000155254.13",19.3919334331768,1.94288669139308,0.541603599800303,3.58728540967868,0.000334138521314806,0.00208587466586181
"ENSG00000183891.6",7.91889218045471,1.94210640759312,0.700068950077133,2.77416446962708,0.00553436908273153,0.021960301920527
"ENSG00000291035.1",7.16285279362854,1.941918383928,0.711508965344029,2.72929573415711,0.00634697563780885,0.0244633840049752
"ENSG00000259153.4",16.6292784366182,1.94132303323425,0.465153512811359,4.17351042132524,2.99941934418612e-05,0.000264256575103386
"ENSG00000267002.4",19.6516808411934,1.93583291741037,0.71251488395704,2.71690172513939,0.00658961709109851,0.0251720166253641
"ENSG00000225077.3",16.0756922970455,1.93442322066201,0.71152482086924,2.71870096997995,0.00655388283621672,0.0250768462903266
"ENSG00000100478.17",7.65689815200874,1.93408269857762,0.74081864972329,2.61073705325863,0.00903473313328491,0.0326581681180137
"ENSG00000113356.13",52.6341332863363,1.93330952684576,0.419138692470774,4.61257708146467,3.9770698398714e-06,4.7183876437769e-05
"ENSG00000226950.8",67.0478262693234,1.93293427969778,0.259314904981875,7.4540037713331,9.05494077968469e-14,6.00686916511478e-12
"ENSG00000087086.15",4984.96370309839,1.93283457554533,0.151490989474192,12.7587428285602,2.78662059900914e-37,1.2499983829841e-34
"ENSG00000289915.1",72.5305449005954,1.93151392025318,0.523233227559533,3.69149705813248,0.000222937975822466,0.00149868313900498
"ENSG00000247271.9",9.77482001431597,1.92660322443302,0.556983279930655,3.45899651543021,0.000542191919115149,0.00313532711974506
"ENSG00000126524.12",41.8809217323658,1.92479925643029,0.326900210109036,5.88803309666971,3.90818865779474e-09,1.03413306619175e-07
"ENSG00000119335.18",1197.7181701689,1.9240380347533,0.311010751961668,6.18640359736,6.15522968575238e-10,1.93480412191459e-08
"ENSG00000291215.1",6.62277668926183,1.9224104065807,0.761006330938768,2.52614246219113,0.0115322706088075,0.0395608117752973
"ENSG00000087502.19",23.4939616732079,1.92202681774854,0.40072568133891,4.79636546209526,1.615703865661e-06,2.21219918815795e-05
"ENSG00000178691.11",53.3190470343554,1.92084751748494,0.335082009473957,5.73246985268013,9.89786314618868e-09,2.37851711319126e-07
"ENSG00000169857.9",19.4338360048496,1.91926319599473,0.445738575961064,4.30580456685083,1.663798996993e-05,0.000160061881929578
"ENSG00000181798.4",10.8348955707874,1.91647185207043,0.66619532440182,2.87674167300894,0.00401804382981857,0.0168371765466597
"ENSG00000148926.10",52.7473061027817,1.91488766626433,0.367794721746512,5.20640333600026,1.92535916618739e-07,3.41560891628724e-06
"ENSG00000137806.10",9.37464630759204,1.91459819056694,0.572781204325679,3.3426344581627,0.00082987139735351,0.00451611124383019
"ENSG00000153234.16",28.1240680963176,1.90935578596753,0.411772036351434,4.63692435961814,3.53631748160708e-06,4.3038902683125e-05
"ENSG00000210117.1",114.933380735138,1.90859496701015,0.519254499892555,3.67564453924825,0.000237249670611371,0.00157488235140442
